EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
-0.666786,-0.354634,1.57281,-0.666051,-0.355986,1.5736,-0.00280726,0.0141073,0.0120379,1.39254,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666629,-0.354912,1.57299,-0.666005,-0.356022,1.57371,-0.00265688,0.0138258,0.0122078,1.39254,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.6665,-0.355143,1.57313,-0.665981,-0.356066,1.57372,-0.00252727,0.013595,0.0123543,1.39254,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.666392,-0.355335,1.57326,-0.665959,-0.356105,1.57376,-0.00241909,0.0134026,0.0124804,1.3866,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.667717,-0.353822,1.57201,-0.67302,-0.34777,1.56699,-0.00371878,0.0149167,0.0112266,2.50694,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.668796,-0.352559,1.5709,-0.673112,-0.347505,1.56649,-0.00479771,0.0161801,0.010123,2.49256,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.669681,-0.351492,1.56996,-0.673221,-0.347226,1.56619,-0.00571381,0.0172296,0.00919127,2.49037,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.670403,-0.350606,1.56914,-0.673291,-0.347062,1.56586,-0.0064357,0.0181155,0.00837176,2.48977,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.670986,-0.349871,1.56842,-0.673317,-0.346929,1.56556,-0.00701843,0.018851,0.00765498,2.48631,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.67033,-0.349851,1.56787,-0.667707,-0.349773,1.56565,-0.00642247,0.0188233,0.00716099,0.899575,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
-0.669804,-0.349842,1.56742,-0.667699,-0.349805,1.5656,-0.00589625,0.0188325,0.00670621,0.899575,0.0002,0,0,0,0.0002,0,0,0,0.0002,0
