x,y,theta,time
-0.009903251193,-0.001627957448,-1.557290219882,11.725000000000
-0.009638052434,-0.006650289055,-1.557496529765,11.750000000000
-0.009384282865,-0.011566873640,-1.557594883804,11.775000000000
-0.009132869542,-0.016580032185,-1.557755475398,11.800000000000
-0.008892598562,-0.021487722173,-1.557903246840,11.825000000000
-0.008654532023,-0.026491664350,-1.558090837805,11.850000000000
-0.008427226916,-0.031390327960,-1.558162190919,11.875000000000
-0.008202805184,-0.036385279149,-1.558386739819,11.900000000000
-0.007989299484,-0.041275188327,-1.558518595100,11.925000000000
-0.007778911851,-0.046260993928,-1.558621002795,11.950000000000
-0.007578944322,-0.051141679287,-1.558692355870,11.975000000000
-0.007382607087,-0.056117836386,-1.558841676195,12.000000000000
-0.007197065279,-0.060988746583,-1.558937049633,12.025000000000
-0.007015957031,-0.065955467522,-1.559067771799,12.050000000000
-0.006845880300,-0.070817977190,-1.559096921355,12.075000000000
-0.006680966821,-0.075776234269,-1.559230027531,12.100000000000
-0.006526662968,-0.080629944801,-1.559305968414,12.125000000000
-0.006377238780,-0.085579276085,-1.559493197534,12.150000000000
-0.006237955298,-0.090424664319,-1.559601149463,12.175000000000
-0.006103891414,-0.095365576446,-1.559751720692,12.200000000000
-0.005979965441,-0.100202344358,-1.559808883982,12.225000000000
-0.005861979909,-0.105133675039,-1.559887210226,12.250000000000
-0.005754002370,-0.109960936010,-1.559970900556,12.275000000000
-0.005652043037,-0.114883244038,-1.560100664535,12.300000000000
-0.005559951533,-0.119701720774,-1.560161882021,12.325000000000
-0.005475180224,-0.124614879489,-1.560245214116,12.350000000000
-0.005400571041,-0.129424437881,-1.560320678827,12.375000000000
-0.005332931876,-0.134328648448,-1.560406037358,12.400000000000
-0.005273870192,-0.139129266143,-1.560451159974,12.425000000000
-0.005220562220,-0.144024416804,-1.560557859513,12.450000000000
-0.005173205398,-0.148815780878,-1.560584860832,12.475000000000
-0.005130707286,-0.153701514006,-1.560641726781,12.500000000000
-0.005093466956,-0.158483698964,-1.560648104754,12.525000000000
-0.005063159391,-0.163360118866,-1.560743358345,12.550000000000
-0.005039148033,-0.168133825064,-1.560760644016,12.575000000000
-0.005025842227,-0.173002049327,-1.560876401769,12.600000000000
-0.005022466183,-0.177767291665,-1.560862275574,12.625000000000
-0.005034393631,-0.182626247406,-1.560891303970,12.650000000000
-0.005058024544,-0.187382057309,-1.560871216421,12.675000000000
-0.005098937545,-0.192231163383,-1.560979583553,12.700000000000
-0.005151844583,-0.196977213025,-1.560946321669,12.725000000000
-0.005224069115,-0.201816663146,-1.561000384573,12.750000000000
-0.005308954976,-0.206553503871,-1.561029891541,12.775000000000
-0.005409670062,-0.211299061775,-1.561057548524,12.800000000000
-0.005512344651,-0.215768814087,-1.561054568434,12.825000000000
-0.005615219940,-0.219997733831,-1.561076206215,12.850000000000
-0.005711543839,-0.223843470216,-1.561037462715,12.875000000000
-0.005802499130,-0.227397412062,-1.561107737901,12.900000000000
-0.005884685554,-0.230588898063,-1.561119958588,12.925000000000
-0.005960620474,-0.233522430062,-1.561140463931,12.950000000000
-0.006029017735,-0.236147224903,-1.561142609022,12.975000000000
-0.006092618220,-0.238561898470,-1.561136947421,13.000000000000
-0.006150163710,-0.240720316768,-1.561147853987,13.025000000000
-0.006204383448,-0.242710337043,-1.561188269225,13.050000000000
-0.006253462750,-0.244486749172,-1.561204243104,13.075000000000
-0.006299644709,-0.246128022671,-1.561289124212,13.100000000000
-0.006341432221,-0.247590601444,-1.561316483773,13.125000000000
-0.006380756851,-0.248946353793,-1.561345632521,13.150000000000
-0.006416104734,-0.250151962042,-1.561358924325,13.175000000000
-0.006449659821,-0.251273334026,-1.561428903245,13.200000000000
-0.006480171345,-0.252268552780,-1.561479747684,13.225000000000
-0.006509209983,-0.253198355436,-1.561537268116,13.250000000000
-0.006535142194,-0.254020690918,-1.561595684779,13.275000000000
-0.006559956353,-0.254792243242,-1.561634309147,13.300000000000
-0.006582659204,-0.255472034216,-1.561683126583,13.325000000000
-0.006605043542,-0.256112813950,-1.561786844130,13.350000000000
-0.006625617854,-0.256674677134,-1.561821416639,13.375000000000
-0.006645190064,-0.257208406925,-1.561843232664,13.400000000000
-0.006662252359,-0.257674694061,-1.561877505563,13.425000000000
-0.006678880192,-0.258121997118,-1.561969300510,13.450000000000
-0.006694217212,-0.258510291576,-1.562001667202,13.475000000000
-0.006710330956,-0.258885502815,-1.562105442741,13.500000000000
-0.006725962739,-0.259208142757,-1.562100734671,13.525000000000
-0.006741765887,-0.259523034096,-1.562120703025,13.550000000000
-0.006756271701,-0.259791940451,-1.562138823189,13.575000000000
-0.006770804059,-0.260058552027,-1.562194197954,13.600000000000
-0.006784350611,-0.260284394026,-1.562211841302,13.625000000000
-0.006798245013,-0.260511577129,-1.562267575209,13.650000000000
-0.006810695864,-0.260701388121,-1.562273116714,13.675000000000
-0.006822929718,-0.260895669460,-1.562324678438,13.700000000000
-0.006834166590,-0.261056125164,-1.562350368126,13.725000000000
-0.006846782751,-0.261223614216,-1.562424696499,13.750000000000
-0.006859100889,-0.261359393597,-1.562441327608,13.775000000000
-0.006871328223,-0.261503905058,-1.562494556183,13.800000000000
-0.006882337388,-0.261619329453,-1.562537890235,13.825000000000
-0.006893758196,-0.261746048927,-1.562563402122,13.850000000000
-0.006903710775,-0.261845707893,-1.562629387128,13.875000000000
-0.006914038677,-0.261957406998,-1.562690303967,13.900000000000
-0.006923740264,-0.262043327093,-1.562734831037,13.925000000000
-0.006933648605,-0.262142747641,-1.562785377015,13.950000000000
-0.006943430752,-0.262217760086,-1.562757838643,13.975000000000
-0.006953905337,-0.262307137251,-1.562813749824,14.000000000000
-0.006963571534,-0.262372881174,-1.562848679884,14.025000000000
-0.006973461714,-0.262453705072,-1.562826149097,14.050000000000
-0.006982855033,-0.262512266636,-1.562856369114,14.075000000000
-0.006992556155,-0.262587279081,-1.562856726257,14.100000000000
-0.007001830731,-0.262641042471,-1.562886767000,14.125000000000
-0.007011297159,-0.262711703777,-1.562895708831,14.150000000000
-0.007020376157,-0.262759923935,-1.562908286429,14.175000000000
-0.007029468659,-0.262823522091,-1.562922412760,14.200000000000
-0.007037249394,-0.262865871191,-1.562930757620,14.225000000000
-0.007044817321,-0.262925624847,-1.562957640357,14.250000000000
-0.007052361500,-0.262966096401,-1.562932486570,14.275000000000
-0.007061337121,-0.263024717569,-1.562931949676,14.300000000000
-0.007068494335,-0.263063997030,-1.562939340424,14.325000000000
-0.007075550035,-0.263120710850,-1.562953287949,14.350000000000
-0.007082170807,-0.263156473637,-1.562953109141,14.375000000000
-0.007089961320,-0.263208627701,-1.562979158838,14.400000000000
-0.007096040994,-0.263243675232,-1.563023326392,14.425000000000
-0.007102447096,-0.263298362494,-1.563041982084,14.450000000000
-0.007108641788,-0.263334125280,-1.563045141959,14.475000000000
-0.007116334047,-0.263385742903,-1.563075542183,14.500000000000
-0.007121075876,-0.263418674469,-1.563091695479,14.525000000000
-0.007126992103,-0.263468772173,-1.563164057041,14.550000000000
-0.007131671999,-0.263501942158,-1.563175621369,14.575000000000
-0.007137212902,-0.263552367687,-1.563205006513,14.600000000000
-0.006252058316,-0.263427764177,-1.563249890680,14.625000000000
-0.002943306463,-0.262879937887,-1.563291852953,14.650000000000
0.001550484216,-0.262122124434,-1.563308304266,14.675000000000
0.006895831320,-0.261226832867,-1.563375838915,14.700000000000
0.012413734570,-0.260306417942,-1.563367791159,14.725000000000
0.018148820847,-0.259366601706,-1.563394495514,14.750000000000
0.023785391822,-0.258452326059,-1.563405224056,14.775000000000
0.029523050413,-0.257541179657,-1.563435323478,14.800000000000
0.035131871700,-0.256661295891,-1.563448914833,14.825000000000
0.040839739144,-0.255786240101,-1.563464353333,14.850000000000
0.046423494816,-0.254941403866,-1.563476275688,14.875000000000
0.052110929042,-0.254101961851,-1.563531231877,14.900000000000
0.057677689940,-0.253292083740,-1.563569026543,14.925000000000
0.063350252807,-0.252488136292,-1.563572718209,14.950000000000
0.068903945386,-0.251713752747,-1.563595726720,14.975000000000
0.074564069510,-0.250946164131,-1.563654199929,15.000000000000
0.080105252564,-0.250207334757,-1.563643291706,15.025000000000
0.085752293468,-0.249475747347,-1.563619567959,15.050000000000
0.091280467808,-0.248773068190,-1.563625648332,15.075000000000
0.096914134920,-0.248080223799,-1.563594533799,15.100000000000
0.102429591119,-0.247416585684,-1.563600434506,15.125000000000
0.108050428331,-0.246763661504,-1.563644782211,15.150000000000
0.113552808762,-0.246139645576,-1.563714342877,15.175000000000
0.119160406291,-0.245527982712,-1.563737343084,15.200000000000
0.124649688601,-0.244945198298,-1.563774126527,15.225000000000
0.130243256688,-0.244376495481,-1.563762385121,15.250000000000
0.135718807578,-0.243836998940,-1.563808757646,15.275000000000
0.141299337149,-0.243313774467,-1.563852747298,15.300000000000
0.146762162447,-0.242820620537,-1.563820321498,15.325000000000
0.152328804135,-0.242346286774,-1.563812096258,15.350000000000
0.157777324319,-0.241901993752,-1.563805539908,15.375000000000
0.163329765201,-0.241478279233,-1.563810427785,15.400000000000
0.168764844537,-0.241084948182,-1.563845535311,15.425000000000
0.174303278327,-0.240715578198,-1.563881834905,15.450000000000
0.179724082351,-0.240377441049,-1.563880464443,15.475000000000
0.185247048736,-0.240065902472,-1.563941977439,15.500000000000
0.190651744604,-0.239786311984,-1.563975893725,15.525000000000
0.196158215404,-0.239537343383,-1.564034187746,15.550000000000
0.201546922326,-0.239322051406,-1.564007127051,15.575000000000
0.207037061453,-0.239141508937,-1.564021611050,15.600000000000
0.212409719825,-0.238996207714,-1.564106966979,15.625000000000
0.217883199453,-0.238890469074,-1.564129796640,15.650000000000
0.223206415772,-0.238819330931,-1.564153162330,15.675000000000
0.228440165520,-0.238777980208,-1.564164904186,15.700000000000
0.233310088515,-0.238753527403,-1.564124073529,15.725000000000
0.237874343991,-0.238739609718,-1.564167467919,15.750000000000
0.242005318403,-0.238731384277,-1.564223734263,15.775000000000
0.245809987187,-0.238726526499,-1.564223094311,15.800000000000
0.249221056700,-0.238723859191,-1.564222066153,15.825000000000
0.252352386713,-0.238722696900,-1.564251630983,15.850000000000
0.255153298378,-0.238722890615,-1.564327091963,15.875000000000
0.257727742195,-0.238724261522,-1.564297169516,15.900000000000
0.260027408600,-0.238726645708,-1.564347953922,15.925000000000
0.262144953012,-0.238730326295,-1.564387950108,15.950000000000
0.264033943415,-0.238735482097,-1.564414295201,15.975000000000
0.265777200460,-0.238741815090,-1.564453097798,16.000000000000
0.267329454422,-0.238748595119,-1.564461503396,16.025000000000
0.268765777349,-0.238755494356,-1.564473305255,16.050000000000
0.270042181015,-0.238762810826,-1.564514314310,16.075000000000
0.271227180958,-0.238770931959,-1.564545904524,16.100000000000
0.272277474403,-0.238779485226,-1.564587569218,16.125000000000
0.273255497217,-0.238788545132,-1.564630783234,16.150000000000
0.274118870497,-0.238798022270,-1.564704038525,16.175000000000
0.274926543236,-0.238807946444,-1.564706900947,16.200000000000
0.275636911392,-0.238818570971,-1.564681865646,16.225000000000
0.276304841042,-0.238830029964,-1.564694979151,16.250000000000
0.276889115572,-0.238841697574,-1.564722874332,16.275000000000
0.277442097664,-0.238853543997,-1.564721026984,16.300000000000
0.277923166752,-0.238865375519,-1.564730444344,16.325000000000
