EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta,counter
-0.636736,-0.232933,1.45822,-0.636783,-0.232305,1.45919,-0.00162113,0.0855694,-0.064572,5.70249,0.0002,-2.98958e-40,1.72466e-32,-4.18427e-40,0.0002,3.6043e-31,1.72486e-32,3.60454e-31,0.0002,64
-0.636748,-0.232803,1.4584,-0.636796,-0.232286,1.45915,-0.00164152,0.0856858,-0.0643653,5.70249,0.0002,-1.91333e-40,1.10378e-32,-2.67794e-40,0.0002,2.30675e-31,1.10391e-32,2.3069e-31,0.0002,64
-0.636758,-0.232701,1.45854,-0.636801,-0.232289,1.4591,-0.00165205,0.0857887,-0.0642266,5.68897,0.0002,-1.22453e-40,7.06422e-33,-1.71388e-40,0.0002,1.47632e-31,7.06503e-33,1.47642e-31,0.0002,64
-0.636769,-0.232615,1.45865,-0.636811,-0.232274,1.45906,-0.00166251,0.085874,-0.0641226,5.68897,0.0002,-7.837e-41,4.5211e-33,-1.09688e-40,0.0002,9.44846e-32,4.52162e-33,9.44908e-32,0.0002,64
-0.636781,-0.232542,1.45874,-0.636831,-0.232248,1.45909,-0.00167485,0.0859475,-0.0640335,5.69127,0.0002,-5.01568e-41,2.8935e-33,-7.02005e-41,0.0002,6.04702e-32,2.89384e-33,6.04741e-32,0.0002,64
-0.637071,-0.232784,1.4587,-0.638228,-0.233751,1.45855,-0.00196424,0.0857056,-0.06407,5.87177,0.0002,-3.21004e-41,1.85184e-33,-4.49283e-41,0.0002,3.87009e-32,1.85205e-33,3.87034e-32,0.0002,64
-0.637296,-0.232991,1.45868,-0.638197,-0.23382,1.45859,-0.00221284,0.0854993,-0.0640713,5.85176,0.0002,-2.05442e-41,1.18518e-33,-2.87541e-41,0.0002,2.47686e-32,1.18532e-33,2.47702e-32,0.0002,64
-0.637472,-0.233169,1.45866,-0.638175,-0.233882,1.45861,-0.00238874,0.0853212,-0.0640851,5.84988,0.0002,-1.31483e-41,7.58515e-34,-1.84026e-41,0.0002,1.58519e-32,7.58602e-34,1.58529e-32,0.0002,64
-0.637615,-0.233327,1.45867,-0.638187,-0.233957,1.45867,-0.00256981,0.0851846,-0.0640845,5.87691,0.0002,-8.41492e-42,4.8545e-34,-1.17777e-41,0.0002,1.01452e-32,4.85505e-34,1.01459e-32,0.0002,62
-0.637727,-0.233464,1.45867,-0.638175,-0.234011,1.45869,-0.00268186,0.0850477,-0.0640789,5.85562,0.0002,-5.38555e-42,3.10688e-34,-7.53772e-42,0.0002,6.49293e-33,3.10723e-34,6.49336e-33,0.0002,62
-0.637601,-0.233259,1.45791,-0.637096,-0.232443,1.45488,-0.00255576,0.0852519,-0.0648374,5.39107,0.0002,-3.44675e-42,1.9884e-34,-4.82414e-42,0.0002,4.15548e-33,1.98863e-34,4.15575e-33,0.0002,60
-0.637519,-0.23306,1.45726,-0.637191,-0.232262,1.45467,-0.00250265,0.0854743,-0.0654958,5.40373,0.0002,-2.20592e-42,1.27258e-34,-3.08745e-42,0.0002,2.65951e-33,1.27272e-34,2.65968e-33,0.0002,60
